"Data","Czas","Szerokość","Długość geograficzna","Typ lokalizacji","PRĘDKOŚĆ (KPH)","POZIOM BATERII(%)","Połącz"
"18/08/2022","09:07:23",50.81803322,19.11194087,"gps",0,74,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:07:33",50.81803322,19.11194087,"gps",0,73,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:07:43",50.81803322,19.11194087,"gps",0,73,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:07:53",50.81803322,19.11194087,"gps",0,73,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:08:03",50.81803322,19.11194087,"gps",0,73,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:08:13",50.81803322,19.11194087,"gps",0,73,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:16:23",50.81803322,19.11194087,"gps",0,88,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:16:33",50.81803322,19.11194087,"gps",0,96,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:16:43",50.81803322,19.11194087,"gps",0,96,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:16:53",50.81803322,19.11194087,"gps",0,96,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:17:03",50.81803322,19.11194087,"gps",0,96,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:17:13",50.81803322,19.11194087,"gps",0,96,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:17:23",50.81803322,19.11194087,"gps",0,96,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:17:33",50.81803322,19.11194087,"gps",0,97,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:17:43",50.81803322,19.11194087,"gps",0,97,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:17:53",50.81803322,19.11194087,"gps",0,97,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:18:03",50.81803322,19.11194087,"gps",0,97,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:18:13",50.81803322,19.11194087,"gps",0,97,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:18:24",50.81803322,19.11194087,"gps",0,97,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:18:34",50.81803322,19.11194087,"gps",0,97,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:18:44",50.81803322,19.11194087,"gps",0,97,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:18:54",50.81803322,19.11194087,"gps",0,97,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:19:04",50.81803322,19.11194087,"gps",0,97,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:19:14",50.81803322,19.11194087,"gps",0,97,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:19:24",50.81803322,19.11194087,"gps",0,97,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:19:34",50.81803322,19.11194087,"gps",0,98,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:19:44",50.81803322,19.11194087,"gps",0,98,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:19:54",50.81803322,19.11194087,"gps",0,98,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:20:04",50.81803322,19.11194087,"gps",0,98,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:20:14",50.81803322,19.11194087,"gps",0,98,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:20:24",50.81803322,19.11194087,"gps",0,98,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:20:34",50.81803322,19.11194087,"gps",0,98,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:20:44",50.81803322,19.11194087,"gps",0,98,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:20:54",50.81803322,19.11194087,"gps",0,98,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:21:04",50.81803322,19.11194087,"gps",0,98,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:21:14",50.81803322,19.11194087,"gps",0,98,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:21:25",50.81803322,19.11194087,"gps",0,98,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:21:35",50.81803322,19.11194087,"gps",0,98,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:21:45",50.81803322,19.11194087,"gps",0,98,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:21:55",50.81803322,19.11194087,"gps",0,98,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:22:05",50.81803322,19.11194087,"gps",0,98,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:22:15",50.81803322,19.11194087,"gps",0,98,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:22:25",50.81803322,19.11194087,"gps",0,98,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:22:35",50.81803322,19.11194087,"gps",0,99,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:22:45",50.81803322,19.11194087,"gps",0,99,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:22:55",50.81803322,19.11194087,"gps",0,99,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:23:05",50.81803322,19.11194087,"gps",0,99,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:23:15",50.81803322,19.11194087,"gps",0,99,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:23:25",50.81803322,19.11194087,"gps",0,99,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:23:35",50.81803322,19.11194087,"gps",0,98,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:23:45",50.81803322,19.11194087,"gps",0,98,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:23:55",50.81803322,19.11194087,"gps",0,98,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:24:05",50.81803322,19.11194087,"gps",0,98,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:24:15",50.81803322,19.11194087,"gps",0,98,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:24:26",50.81803322,19.11194087,"gps",0,98,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:24:36",50.81803322,19.11194087,"gps",0,99,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:24:46",50.81803322,19.11194087,"gps",0,99,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:24:56",50.81803322,19.11194087,"gps",0,99,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:25:06",50.81803322,19.11194087,"gps",0,99,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:25:16",50.81803322,19.11194087,"gps",0,99,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:25:26",50.81803322,19.11194087,"gps",0,99,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:25:36",50.81803322,19.11194087,"gps",0,100,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:25:46",50.81803322,19.11194087,"gps",0,100,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:25:56",50.81803322,19.11194087,"gps",0,100,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:26:06",50.81803322,19.11194087,"gps",0,100,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:26:16",50.81803322,19.11194087,"gps",0,100,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:26:26",50.81803322,19.11194087,"gps",0,100,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:26:36",50.81803322,19.11194087,"gps",0,100,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:26:46",50.81803322,19.11194087,"gps",0,100,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:26:56",50.81803322,19.11194087,"gps",0,100,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:27:06",50.81803322,19.11194087,"gps",0,100,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:27:16",50.81803322,19.11194087,"gps",0,100,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:27:26",50.81803322,19.11194087,"gps",0,100,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:27:36",50.81803322,19.11194087,"gps",0,100,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:27:46",50.81803322,19.11194087,"gps",0,100,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:27:56",50.81803322,19.11194087,"gps",0,100,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:28:06",50.81803322,19.11194087,"gps",0,100,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:28:16",50.81803322,19.11194087,"gps",0,100,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:28:27",50.81803322,19.11194087,"gps",0,100,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:28:37",50.81803322,19.11194087,"gps",0,100,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:28:47",50.81803322,19.11194087,"gps",0,100,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:28:57",50.81803322,19.11194087,"gps",0,100,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:29:07",50.81803322,19.11194087,"gps",0,100,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:29:17",50.81803322,19.11194087,"gps",0,100,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:29:27",50.81803322,19.11194087,"gps",0,100,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:29:37",50.81803322,19.11194087,"gps",0,100,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:29:47",50.81803322,19.11194087,"gps",0,100,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:29:57",50.81803322,19.11194087,"gps",0,100,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:30:07",50.81803322,19.11194087,"gps",0,100,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:30:17",50.81803322,19.11194087,"gps",0,100,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:30:27",50.81803322,19.11194087,"gps",0,100,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:30:37",50.81803322,19.11194087,"gps",0,100,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:30:47",50.81803322,19.11194087,"gps",0,100,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:30:57",50.81803322,19.11194087,"gps",0,100,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:31:07",50.81803322,19.11194087,"gps",0,100,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:31:17",50.81803322,19.11194087,"gps",0,100,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:40:27",50.81803322,19.11194087,"gps",0,99,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:40:37",50.81803322,19.11194087,"gps",0,100,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:40:47",50.81803322,19.11194087,"gps",0,100,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:40:57",50.81803322,19.11194087,"gps",0,100,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:41:07",50.81803322,19.11194087,"gps",0,100,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:41:17",50.81803322,19.11194087,"gps",0,100,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:41:28",50.81803322,19.11194087,"gps",0,100,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:41:38",50.81803322,19.11194087,"gps",0,100,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:41:48",50.81803322,19.11194087,"gps",0,100,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:41:58",50.81803322,19.11194087,"gps",0,100,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:42:08",50.81803322,19.11194087,"gps",0,100,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:42:18",50.81803322,19.11194087,"gps",0,100,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:42:28",50.81803322,19.11194087,"gps",0,100,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:42:38",50.81803322,19.11194087,"gps",0,100,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:42:48",50.81803322,19.11194087,"gps",0,100,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:42:58",50.81803322,19.11194087,"gps",0,100,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:43:08",50.81803322,19.11194087,"gps",0,100,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:43:18",50.81803322,19.11194087,"gps",0,100,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:43:29",50.81803322,19.11194087,"gps",0,100,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:43:39",50.81803322,19.11194087,"gps",0,100,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:43:49",50.81803322,19.11194087,"gps",0,100,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:43:59",50.81803322,19.11194087,"gps",0,100,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:44:09",50.81803322,19.11194087,"gps",0,100,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:44:19",50.81803322,19.11194087,"gps",0,100,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803322,19.11194087"")"
"18/08/2022","09:44:39",50.81803,19.111947,"gps",0,100,"=HYPERLINK(""https://maps.google.com/maps?q=50.81803,19.111947"")"
"18/08/2022","15:14:36",50.817423,19.113843,"gsm",0,97,"=HYPERLINK(""https://maps.google.com/maps?q=50.817423,19.113843"")"
"18/08/2022","15:14:42",50.817423,19.113843,"gsm",0,97,"=HYPERLINK(""https://maps.google.com/maps?q=50.817423,19.113843"")"
"18/08/2022","15:15:11",50.81781743,19.11201183,"wifi",0,97,"=HYPERLINK(""https://maps.google.com/maps?q=50.81781743,19.11201183"")"
"18/08/2022","15:16:11",50.81762654,19.11229001,"wifi",0,96,"=HYPERLINK(""https://maps.google.com/maps?q=50.81762654,19.11229001"")"
"18/08/2022","15:17:01",50.81704617,19.11241293,"gps",8,96,"=HYPERLINK(""https://maps.google.com/maps?q=50.81704617,19.11241293"")"
"18/08/2022","15:17:04",50.817042,19.11242,"gps",8,96,"=HYPERLINK(""https://maps.google.com/maps?q=50.817042,19.11242"")"
"18/08/2022","15:17:11",50.81696034,19.11247731,"gps",10,96,"=HYPERLINK(""https://maps.google.com/maps?q=50.81696034,19.11247731"")"
"18/08/2022","15:17:23",50.8165741,19.11256314,"gps",10,96,"=HYPERLINK(""https://maps.google.com/maps?q=50.8165741,19.11256314"")"
"18/08/2022","15:17:33",50.81638098,19.1125846,"gps",10,96,"=HYPERLINK(""https://maps.google.com/maps?q=50.81638098,19.1125846"")"
"18/08/2022","15:17:43",50.81614495,19.11264897,"gps",9,97,"=HYPERLINK(""https://maps.google.com/maps?q=50.81614495,19.11264897"")"
"18/08/2022","15:17:53",50.81573725,19.11275626,"gps",9,97,"=HYPERLINK(""https://maps.google.com/maps?q=50.81573725,19.11275626"")"
"18/08/2022","15:18:03",50.81552268,19.1127348,"gps",11,97,"=HYPERLINK(""https://maps.google.com/maps?q=50.81552268,19.1127348"")"
"18/08/2022","15:18:13",50.81509352,19.11267043,"gps",6,97,"=HYPERLINK(""https://maps.google.com/maps?q=50.81509352,19.11267043"")"
"18/08/2022","15:18:24",50.81507206,19.1125846,"gps",0,97,"=HYPERLINK(""https://maps.google.com/maps?q=50.81507206,19.1125846"")"
"18/08/2022","15:18:34",50.81468583,19.11262751,"gps",11,97,"=HYPERLINK(""https://maps.google.com/maps?q=50.81468583,19.11262751"")"
"18/08/2022","15:18:44",50.81442833,19.11269188,"gps",7,97,"=HYPERLINK(""https://maps.google.com/maps?q=50.81442833,19.11269188"")"
"18/08/2022","15:18:54",50.81421376,19.11269188,"gps",11,97,"=HYPERLINK(""https://maps.google.com/maps?q=50.81421376,19.11269188"")"
"18/08/2022","15:19:04",50.81380606,19.11271334,"gps",12,97,"=HYPERLINK(""https://maps.google.com/maps?q=50.81380606,19.11271334"")"
"18/08/2022","15:19:14",50.81359149,19.11267043,"gps",9,97,"=HYPERLINK(""https://maps.google.com/maps?q=50.81359149,19.11267043"")"
"18/08/2022","15:19:25",50.81335545,19.11264897,"gps",10,97,"=HYPERLINK(""https://maps.google.com/maps?q=50.81335545,19.11264897"")"
"18/08/2022","15:19:35",50.81316233,19.11262751,"gps",10,97,"=HYPERLINK(""https://maps.google.com/maps?q=50.81316233,19.11262751"")"
"18/08/2022","15:19:45",50.81275464,19.11262751,"gps",10,97,"=HYPERLINK(""https://maps.google.com/maps?q=50.81275464,19.11262751"")"
"18/08/2022","15:19:55",50.81258297,19.11256314,"gps",10,97,"=HYPERLINK(""https://maps.google.com/maps?q=50.81258297,19.11256314"")"
"18/08/2022","15:20:05",50.81226111,19.1123271,"gps",9,97,"=HYPERLINK(""https://maps.google.com/maps?q=50.81226111,19.1123271"")"
"18/08/2022","15:20:15",50.81221819,19.11187649,"gps",11,97,"=HYPERLINK(""https://maps.google.com/maps?q=50.81221819,19.11187649"")"
"18/08/2022","15:20:26",50.81221819,19.11114693,"gps",13,97,"=HYPERLINK(""https://maps.google.com/maps?q=50.81221819,19.11114693"")"
"18/08/2022","15:20:36",50.81219674,19.11069632,"gps",11,97,"=HYPERLINK(""https://maps.google.com/maps?q=50.81219674,19.11069632"")"
"18/08/2022","15:20:46",50.81221819,19.11028862,"gps",12,96,"=HYPERLINK(""https://maps.google.com/maps?q=50.81221819,19.11028862"")"
"18/08/2022","15:20:56",50.81219674,19.10968781,"gps",8,96,"=HYPERLINK(""https://maps.google.com/maps?q=50.81219674,19.10968781"")"
"18/08/2022","15:21:06",50.81221819,19.10945178,"gps",7,96,"=HYPERLINK(""https://maps.google.com/maps?q=50.81221819,19.10945178"")"
"18/08/2022","15:21:16",50.81228257,19.109087,"gps",7,96,"=HYPERLINK(""https://maps.google.com/maps?q=50.81228257,19.109087"")"
"18/08/2022","15:21:28",50.81234694,19.10876513,"gps",13,96,"=HYPERLINK(""https://maps.google.com/maps?q=50.81234694,19.10876513"")"
"18/08/2022","15:21:38",50.81234694,19.1081214,"gps",10,96,"=HYPERLINK(""https://maps.google.com/maps?q=50.81234694,19.1081214"")"
"18/08/2022","15:21:48",50.8123684,19.10784245,"gps",8,96,"=HYPERLINK(""https://maps.google.com/maps?q=50.8123684,19.10784245"")"
"18/08/2022","15:21:58",50.81234694,19.10754204,"gps",9,96,"=HYPERLINK(""https://maps.google.com/maps?q=50.81234694,19.10754204"")"
"18/08/2022","15:22:08",50.81243277,19.10698414,"gps",9,96,"=HYPERLINK(""https://maps.google.com/maps?q=50.81243277,19.10698414"")"
"18/08/2022","15:22:18",50.81234694,19.10672665,"gps",8,96,"=HYPERLINK(""https://maps.google.com/maps?q=50.81234694,19.10672665"")"
"18/08/2022","15:22:30",50.81176758,19.10649062,"gps",10,96,"=HYPERLINK(""https://maps.google.com/maps?q=50.81176758,19.10649062"")"
"18/08/2022","15:22:40",50.81151009,19.10640479,"gps",10,96,"=HYPERLINK(""https://maps.google.com/maps?q=50.81151009,19.10640479"")"
"18/08/2022","15:22:50",50.81151009,19.10612584,"gps",0,97,"=HYPERLINK(""https://maps.google.com/maps?q=50.81151009,19.10612584"")"
"18/08/2022","15:23:00",50.81151009,19.10612584,"gps",0,97,"=HYPERLINK(""https://maps.google.com/maps?q=50.81151009,19.10612584"")"
"18/08/2022","15:23:10",50.81151009,19.10612584,"gps",0,97,"=HYPERLINK(""https://maps.google.com/maps?q=50.81151009,19.10612584"")"
"18/08/2022","15:23:20",50.81151009,19.10612584,"gps",0,97,"=HYPERLINK(""https://maps.google.com/maps?q=50.81151009,19.10612584"")"
"18/08/2022","15:23:31",50.81151009,19.10612584,"gps",0,97,"=HYPERLINK(""https://maps.google.com/maps?q=50.81151009,19.10612584"")"
"18/08/2022","15:23:41",50.81151009,19.10612584,"gps",0,97,"=HYPERLINK(""https://maps.google.com/maps?q=50.81151009,19.10612584"")"
"18/08/2022","15:23:51",50.81151009,19.10612584,"gps",0,96,"=HYPERLINK(""https://maps.google.com/maps?q=50.81151009,19.10612584"")"
"18/08/2022","15:24:01",50.81151009,19.10612584,"gps",0,96,"=HYPERLINK(""https://maps.google.com/maps?q=50.81151009,19.10612584"")"
"18/08/2022","15:24:11",50.81151009,19.10612584,"gps",0,96,"=HYPERLINK(""https://maps.google.com/maps?q=50.81151009,19.10612584"")"
"18/08/2022","15:24:21",50.81151009,19.10612584,"gps",0,96,"=HYPERLINK(""https://maps.google.com/maps?q=50.81151009,19.10612584"")"
"18/08/2022","15:24:32",50.81151009,19.10612584,"gps",0,96,"=HYPERLINK(""https://maps.google.com/maps?q=50.81151009,19.10612584"")"
"18/08/2022","15:24:42",50.81157446,19.10608292,"gps",0,96,"=HYPERLINK(""https://maps.google.com/maps?q=50.81157446,19.10608292"")"
"18/08/2022","15:24:52",50.81157446,19.10608292,"gps",0,96,"=HYPERLINK(""https://maps.google.com/maps?q=50.81157446,19.10608292"")"
"18/08/2022","15:25:02",50.81157446,19.10608292,"gps",0,96,"=HYPERLINK(""https://maps.google.com/maps?q=50.81157446,19.10608292"")"
"18/08/2022","15:25:12",50.81157446,19.10608292,"gps",0,96,"=HYPERLINK(""https://maps.google.com/maps?q=50.81157446,19.10608292"")"
"18/08/2022","15:25:22",50.81157446,19.10608292,"gps",0,96,"=HYPERLINK(""https://maps.google.com/maps?q=50.81157446,19.10608292"")"
"18/08/2022","15:25:34",50.81157446,19.10608292,"gps",0,96,"=HYPERLINK(""https://maps.google.com/maps?q=50.81157446,19.10608292"")"
"18/08/2022","15:25:44",50.81157446,19.10608292,"gps",0,96,"=HYPERLINK(""https://maps.google.com/maps?q=50.81157446,19.10608292"")"
"18/08/2022","15:25:54",50.81157446,19.10608292,"gps",0,95,"=HYPERLINK(""https://maps.google.com/maps?q=50.81157446,19.10608292"")"
"18/08/2022","15:26:04",50.81157446,19.10608292,"gps",0,95,"=HYPERLINK(""https://maps.google.com/maps?q=50.81157446,19.10608292"")"
"18/08/2022","15:26:14",50.81157446,19.10608292,"gps",0,95,"=HYPERLINK(""https://maps.google.com/maps?q=50.81157446,19.10608292"")"
"18/08/2022","15:26:24",50.81157446,19.10608292,"gps",0,95,"=HYPERLINK(""https://maps.google.com/maps?q=50.81157446,19.10608292"")"
"18/08/2022","15:26:35",50.81157446,19.10608292,"gps",0,95,"=HYPERLINK(""https://maps.google.com/maps?q=50.81157446,19.10608292"")"
"18/08/2022","15:26:45",50.81157446,19.10608292,"gps",0,95,"=HYPERLINK(""https://maps.google.com/maps?q=50.81157446,19.10608292"")"
"18/08/2022","15:26:55",50.81133843,19.10554648,"gps",6,96,"=HYPERLINK(""https://maps.google.com/maps?q=50.81133843,19.10554648"")"
"18/08/2022","15:27:05",50.8114028,19.10483838,"gps",9,96,"=HYPERLINK(""https://maps.google.com/maps?q=50.8114028,19.10483838"")"
"18/08/2022","15:27:15",50.81148863,19.10466671,"gps",7,96,"=HYPERLINK(""https://maps.google.com/maps?q=50.81148863,19.10466671"")"
"18/08/2022","15:27:25",50.81153155,19.10460234,"gps",0,96,"=HYPERLINK(""https://maps.google.com/maps?q=50.81153155,19.10460234"")"
